"","sonde","site","DateTime","temp_C","turbidity_FNU","ODO_mgL","pH","salinity"
"3268","01304562","Flanders",2022-08-11 23:12:00,29.1,2.4,2.5,7.6,27.3
"3269","01304562","Flanders",2022-08-11 23:18:00,29.1,2.1,2.4,7.6,27.3
"3270","01304562","Flanders",2022-08-11 23:24:00,29.1,2.3,2.3,7.6,27.3
"3271","01304562","Flanders",2022-08-11 23:30:00,29.1,2.4,2.1,7.6,27.4
"3272","01304562","Flanders",2022-08-11 23:36:00,29.1,2.3,2.2,7.6,27.3
"3273","01304562","Flanders",2022-08-11 23:42:00,29.1,2.6,1.9,7.6,27.3
"3274","01304562","Flanders",2022-08-11 23:48:00,29.1,2.4,2.1,7.6,27.2
"3275","01304562","Flanders",2022-08-11 23:54:00,29.2,2.4,2.3,7.6,27.1
"3276","01304562","Flanders",2022-08-12 00:00:00,29.2,2.6,2.3,7.6,27.1
"3277","01304562","Flanders",2022-08-12 00:06:00,29.2,2.6,2.4,7.6,27.1
"3278","01304562","Flanders",2022-08-12 00:12:00,29.2,2.5,3.1,7.6,27
"3279","01304562","Flanders",2022-08-12 00:18:00,29.2,2.4,3.2,7.7,27
"3280","01304562","Flanders",2022-08-12 00:24:00,29.2,2.5,2.8,7.7,27.1
"3281","01304562","Flanders",2022-08-12 00:30:00,29.2,2.9,3,7.7,27.1
"3282","01304562","Flanders",2022-08-12 00:36:00,29.2,3.3,3,7.7,27.1
"3283","01304562","Flanders",2022-08-12 00:42:00,29.2,2.7,2.8,7.6,27.2
"3284","01304562","Flanders",2022-08-12 00:48:00,29.1,3.3,2.5,7.6,27.3
"3285","01304562","Flanders",2022-08-12 00:54:00,29.1,3.1,2.5,7.6,27.3
"3286","01304562","Flanders",2022-08-12 01:00:00,29.1,3.2,2.8,7.6,27.2
"3287","01304562","Flanders",2022-08-12 01:06:00,29.1,2.7,2.8,7.6,27.2
"3288","01304562","Flanders",2022-08-12 01:12:00,29.1,3.6,2.8,7.6,27.2
"3289","01304562","Flanders",2022-08-12 01:18:00,29.1,2.8,3,7.7,27.2
"3290","01304562","Flanders",2022-08-12 01:24:00,29.1,2.8,3,7.7,27.2
"3291","01304562","Flanders",2022-08-12 01:30:00,29.1,2.9,2.8,7.7,27.3
"3292","01304562","Flanders",2022-08-12 01:36:00,29.1,2.7,3.1,7.7,27.2
"3293","01304562","Flanders",2022-08-12 01:42:00,29.1,2.8,2.9,7.7,27.3
"3294","01304562","Flanders",2022-08-12 01:48:00,29.1,2.9,3.1,7.7,27.2
"3295","01304562","Flanders",2022-08-12 01:54:00,29.2,2.9,3.7,7.7,26.9
"3296","01304562","Flanders",2022-08-12 02:00:00,29.1,2.8,2.8,7.7,27.3
"3297","01304562","Flanders",2022-08-12 02:06:00,29.1,2.8,3,7.7,27.3
"3298","01304562","Flanders",2022-08-12 02:12:00,29.1,2.8,3.1,7.7,27.2
"3299","01304562","Flanders",2022-08-12 02:18:00,29.1,2.7,2.9,7.7,27.2
"3300","01304562","Flanders",2022-08-12 02:24:00,29.1,2.6,3.2,7.7,27.2
"3301","01304562","Flanders",2022-08-12 02:30:00,29.1,2.7,3.6,7.7,27.2
"3302","01304562","Flanders",2022-08-12 02:36:00,29.1,2.8,3.8,7.7,27.2
"3303","01304562","Flanders",2022-08-12 02:42:00,29.1,2.8,3.8,7.7,27.2
"3304","01304562","Flanders",2022-08-12 02:48:00,29.1,2.8,3.6,7.7,27.2
"3305","01304562","Flanders",2022-08-12 02:54:00,29.1,2.8,4,7.8,27.3
"3306","01304562","Flanders",2022-08-12 03:00:00,29.1,2.9,3.9,7.7,27.3
"3307","01304562","Flanders",2022-08-12 03:06:00,29.1,2.7,3.9,7.7,27.3
"3308","01304562","Flanders",2022-08-12 03:12:00,29.1,2.8,3.8,7.7,27.3
"3309","01304562","Flanders",2022-08-12 03:18:00,29.1,2.8,3.9,7.7,27.3
"3310","01304562","Flanders",2022-08-12 03:24:00,29.1,2.7,3.8,7.7,27.4
"3311","01304562","Flanders",2022-08-12 03:30:00,29,2.8,3.9,7.7,27.4
"3312","01304562","Flanders",2022-08-12 03:36:00,29,2.9,4,7.7,27.4
"3313","01304562","Flanders",2022-08-12 03:42:00,29,2.8,4.1,7.7,27.4
"3314","01304562","Flanders",2022-08-12 03:48:00,29,2.8,4.1,7.7,27.4
"3315","01304562","Flanders",2022-08-12 03:54:00,29,2.8,4.1,7.7,27.5
"3316","01304562","Flanders",2022-08-12 04:00:00,29,2.6,4.2,7.8,27.5
"3317","01304562","Flanders",2022-08-12 04:06:00,29,2.6,4.3,7.8,27.5
"3318","01304562","Flanders",2022-08-12 04:12:00,29,2.6,4.5,7.8,27.5
"3319","01304562","Flanders",2022-08-12 04:18:00,29,2.5,4.5,7.8,27.5
"3320","01304562","Flanders",2022-08-12 04:24:00,29,2.7,4.8,7.8,27.5
"3321","01304562","Flanders",2022-08-12 04:30:00,29,2.5,4.2,7.8,27.5
"3322","01304562","Flanders",2022-08-12 04:36:00,29,2.6,4.5,7.8,27.5
"3323","01304562","Flanders",2022-08-12 04:42:00,29,2.6,4.2,7.8,27.5
"3324","01304562","Flanders",2022-08-12 04:48:00,29,2.6,4.1,7.8,27.5
"3325","01304562","Flanders",2022-08-12 04:54:00,29,2.4,4,7.8,27.5
"3326","01304562","Flanders",2022-08-12 05:00:00,29,2.5,4.3,7.8,27.5
"3327","01304562","Flanders",2022-08-12 05:06:00,29,2.6,4.2,7.7,27.5
"3328","01304562","Flanders",2022-08-12 05:12:00,29,2.6,4.1,7.7,27.5
"3329","01304562","Flanders",2022-08-12 05:18:00,28.9,2.6,4.3,7.8,27.5
"3330","01304562","Flanders",2022-08-12 05:24:00,28.9,2.6,4.4,7.8,27.5
"3331","01304562","Flanders",2022-08-12 05:30:00,28.9,2.6,4.3,7.8,27.5
"3332","01304562","Flanders",2022-08-12 05:36:00,28.9,2.4,4.1,7.8,27.4
"3333","01304562","Flanders",2022-08-12 05:42:00,28.9,2.4,4,7.7,27.4
"3334","01304562","Flanders",2022-08-12 05:48:00,28.9,2.8,3.8,7.7,27.4
"3335","01304562","Flanders",2022-08-12 05:54:00,28.9,2.2,3.4,7.7,27.4
"3336","01304562","Flanders",2022-08-12 06:00:00,28.9,2.4,3.3,7.7,27.4
"3337","01304562","Flanders",2022-08-12 06:06:00,28.9,2.5,3.7,7.7,27.4
"3338","01304562","Flanders",2022-08-12 06:12:00,28.9,2.3,3.8,7.7,27.4
"3339","01304562","Flanders",2022-08-12 06:18:00,28.9,2.6,3.9,7.7,27.4
"3340","01304562","Flanders",2022-08-12 06:24:00,28.9,2.4,4.1,7.7,27.4
"3341","01304562","Flanders",2022-08-12 06:30:00,28.9,2.4,4.2,7.7,27.4
"3342","01304562","Flanders",2022-08-12 06:36:00,28.9,2.6,3.9,7.7,27.4
"3343","01304562","Flanders",2022-08-12 06:42:00,28.9,2.5,3.9,7.7,27.4
"3344","01304562","Flanders",2022-08-12 06:48:00,28.9,2.5,3.7,7.7,27.4
"3345","01304562","Flanders",2022-08-12 06:54:00,28.9,2.4,4.1,7.8,27.4
"3346","01304562","Flanders",2022-08-12 07:00:00,28.9,2.3,3.9,7.7,27.4
"3347","01304562","Flanders",2022-08-12 07:06:00,28.9,2.6,3.7,7.7,27.4
"3348","01304562","Flanders",2022-08-12 07:12:00,28.9,2.4,3.6,7.7,27.4
"3349","01304562","Flanders",2022-08-12 07:18:00,28.9,2.5,3.8,7.7,27.4
"3350","01304562","Flanders",2022-08-12 07:24:00,28.9,2.4,3.9,7.7,27.4
"3351","01304562","Flanders",2022-08-12 07:30:00,28.9,2.5,3.8,7.7,27.5
"3352","01304562","Flanders",2022-08-12 07:36:00,28.9,2.4,3.3,7.7,27.5
"3353","01304562","Flanders",2022-08-12 07:42:00,28.9,2.5,3.3,7.7,27.5
"3354","01304562","Flanders",2022-08-12 07:48:00,28.9,2.3,3,7.7,27.5
"3355","01304562","Flanders",2022-08-12 07:54:00,28.9,2.3,2.7,7.7,27.4
"3356","01304562","Flanders",2022-08-12 08:00:00,28.9,2.2,2.3,7.6,27.4
"3357","01304562","Flanders",2022-08-12 08:06:00,28.9,2.3,2,7.6,27.4
"3358","01304562","Flanders",2022-08-12 08:12:00,28.9,2.4,2.4,7.6,27.4
"3359","01304562","Flanders",2022-08-12 08:18:00,28.9,2.3,2.2,7.6,27.4
"3360","01304562","Flanders",2022-08-12 08:24:00,28.9,2.1,2.5,7.6,27.5
"3361","01304562","Flanders",2022-08-12 08:30:00,28.9,2.5,2.8,7.6,27.5
"3362","01304562","Flanders",2022-08-12 08:36:00,28.9,2.6,2.7,7.7,27.4
"3363","01304562","Flanders",2022-08-12 08:42:00,28.9,2.6,2.8,7.6,27.4
"3364","01304562","Flanders",2022-08-12 08:48:00,28.9,2.6,2.8,7.6,27.4
"3365","01304562","Flanders",2022-08-12 08:54:00,28.9,2.8,2.8,7.6,27.4
"3366","01304562","Flanders",2022-08-12 09:00:00,28.9,2.3,2.5,7.6,27.4
"3367","01304562","Flanders",2022-08-12 09:06:00,28.9,2.1,1.6,7.6,27.3
"3368","01304562","Flanders",2022-08-12 09:12:00,28.9,2.5,2.7,7.6,27.4
"3369","01304562","Flanders",2022-08-12 09:18:00,28.9,2.2,2.4,7.6,27.4
"3370","01304562","Flanders",2022-08-12 09:24:00,28.9,2.3,2.2,7.6,27.4
"3371","01304562","Flanders",2022-08-12 09:30:00,28.9,2.5,2.4,7.6,27.4
"3372","01304562","Flanders",2022-08-12 09:36:00,28.9,2.3,2.2,7.6,27.4
"3373","01304562","Flanders",2022-08-12 09:42:00,28.9,2.4,1.5,7.6,27.3
"3374","01304562","Flanders",2022-08-12 09:48:00,28.9,2.2,1.7,7.6,27.3
"3375","01304562","Flanders",2022-08-12 09:54:00,28.9,2.3,1.6,7.6,27.3
"3376","01304562","Flanders",2022-08-12 10:00:00,28.9,2,1.3,7.6,27.4
"3377","01304562","Flanders",2022-08-12 10:06:00,28.9,2.1,1.5,7.6,27.3
"3378","01304562","Flanders",2022-08-12 10:12:00,28.9,2.2,1.4,7.6,27.3
"3379","01304562","Flanders",2022-08-12 10:18:00,28.9,2.6,1.8,7.6,27.3
"3380","01304562","Flanders",2022-08-12 10:24:00,28.9,2.1,1.8,7.6,27.3
"3381","01304562","Flanders",2022-08-12 10:30:00,28.9,2.1,1.7,7.5,27.3
"3382","01304562","Flanders",2022-08-12 10:36:00,28.9,2.2,1.7,7.5,27.3
"3383","01304562","Flanders",2022-08-12 10:42:00,28.9,2.3,1.5,7.5,27.3
"3384","01304562","Flanders",2022-08-12 10:48:00,28.9,2.2,1.4,7.5,27.2
"3385","01304562","Flanders",2022-08-12 10:54:00,28.9,2.3,1.2,7.5,27.2
"3386","01304562","Flanders",2022-08-12 11:00:00,28.9,2.3,1.4,7.5,27.2
"3387","01304562","Flanders",2022-08-12 11:06:00,28.9,2.2,1.5,7.5,27.2
"3388","01304562","Flanders",2022-08-12 11:12:00,28.9,2.3,1.3,7.5,27.2
"3389","01304562","Flanders",2022-08-12 11:18:00,28.9,3.1,1.4,7.5,27.2
"3390","01304562","Flanders",2022-08-12 11:24:00,28.9,4.1,1.4,7.5,27.2
"3391","01304562","Flanders",2022-08-12 11:30:00,28.9,2,1.4,7.5,27.2
"3392","01304562","Flanders",2022-08-12 11:36:00,28.9,3.1,1.4,7.5,27.2
"3393","01304562","Flanders",2022-08-12 11:42:00,28.9,1.9,1.4,7.5,27.2
"3394","01304562","Flanders",2022-08-12 11:48:00,28.9,2,1.4,7.5,27.3
"3395","01304562","Flanders",2022-08-12 11:54:00,28.9,3.5,1.5,7.5,27.3
"3396","01304562","Flanders",2022-08-12 12:00:00,28.9,3.3,1.7,7.5,27.3
"3397","01304562","Flanders",2022-08-12 12:06:00,28.9,2.2,1.7,7.5,27.3
"3398","01304562","Flanders",2022-08-12 12:12:00,28.9,2.1,1.7,7.6,27.2
"3399","01304562","Flanders",2022-08-12 12:18:00,29,2.1,1.6,7.5,27.1
"3400","01304562","Flanders",2022-08-12 12:24:00,28.9,2.3,1.6,7.5,27.2
"3401","01304562","Flanders",2022-08-12 12:30:00,28.9,2.4,1.7,7.5,27.2
"3402","01304562","Flanders",2022-08-12 12:36:00,28.9,2.2,1.7,7.6,27.2
"3403","01304562","Flanders",2022-08-12 12:42:00,28.9,2.3,1.6,7.6,27.2
"3404","01304562","Flanders",2022-08-12 12:48:00,28.9,3.6,1.6,7.5,27.2
"3405","01304562","Flanders",2022-08-12 12:54:00,28.9,1.9,1.5,7.5,27.1
"3406","01304562","Flanders",2022-08-12 13:00:00,28.9,3.1,1.5,7.5,27.1
"3407","01304562","Flanders",2022-08-12 13:06:00,28.9,1.8,1.5,7.5,27.1
"3408","01304562","Flanders",2022-08-12 13:12:00,28.9,2.6,1.5,7.5,27.2
"3409","01304562","Flanders",2022-08-12 13:18:00,28.9,2.6,1.6,7.5,27.2
"3410","01304562","Flanders",2022-08-12 13:24:00,28.9,2.6,1.7,7.6,27.2
"3411","01304562",NA,2022-08-12 13:30:00,28.9,NA,1.7,NA,27.2
"3412","01304562","Flanders",2022-08-12 13:36:00,28.9,2.1,1.7,7.6,27.2
"3413","01304562","Flanders",2022-08-12 13:42:00,28.9,2,1.7,7.6,27.1
"3414","01304562","Flanders",2022-08-12 13:48:00,28.9,2.3,1.8,7.6,27.1
"3415","01304562","Flanders",2022-08-12 13:54:00,28.9,2.1,1.8,7.6,27
"3416","01304562","Flanders",2022-08-12 14:00:00,28.9,2.1,1.7,7.6,27.1
"3417","01304562","Flanders",2022-08-12 14:06:00,28.9,2.1,1.7,7.6,27.1
"3418","01304562","Flanders",2022-08-12 14:12:00,28.9,2.1,1.9,7.6,27
"3419","01304562","Flanders",2022-08-12 14:18:00,28.7,2.2,2,7.6,26.7
"3420","01304562","Flanders",2022-08-12 14:24:00,28.7,2.2,2.4,7.6,26.8
"3421","01304562","Flanders",2022-08-12 14:30:00,28.9,2.3,2.3,7.6,27
"3422","01304562","Flanders",2022-08-12 14:36:00,28.9,2.1,2.3,7.6,27
"3423","01304562","Flanders",2022-08-12 14:42:00,28.8,2.3,2.1,7.6,27
"3424","01304562","Flanders",2022-08-12 14:48:00,28.8,2.3,2.2,7.6,26.9
"3425","01304562","Flanders",2022-08-12 14:54:00,28.8,2.3,2.1,7.6,26.9
"3426","01304562","Flanders",2022-08-12 15:00:00,28.7,2.3,2.4,7.6,26.6
"3427","01304562","Flanders",2022-08-12 15:06:00,28.5,2.3,3.2,7.6,26.6
"3428","01304562","Flanders",2022-08-12 15:12:00,28.7,2.3,2.5,7.6,26.8
"3429","01304562","Flanders",2022-08-12 15:18:00,28.9,2.3,2,7.6,27.1
"3430","01304562","Flanders",2022-08-12 15:24:00,28.6,2.3,2.9,7.6,26.5
"3431","01304562","Flanders",2022-08-12 15:30:00,28.8,2.3,2.3,7.6,27.1
"3432","01304562","Flanders",2022-08-12 15:36:00,28.7,2.6,2.5,7.6,26.8
"3433","01304562","Flanders",2022-08-12 15:42:00,28.8,2.2,2.4,7.6,27.1
"3434","01304562","Flanders",2022-08-12 15:48:00,28.8,2.2,2.3,7.6,27.1
"3435","01304562","Flanders",2022-08-12 15:54:00,28.8,2.3,2.5,7.6,27.1
"3436","01304562","Flanders",2022-08-12 16:00:00,28.8,2.6,2.5,7.6,27.1
"3437","01304562","Flanders",2022-08-12 16:06:00,28.7,2.3,2.7,7.6,27.1
"3438","01304562","Flanders",2022-08-12 16:12:00,28.8,2.6,2.6,7.6,27.1
"3439","01304562","Flanders",2022-08-12 16:18:00,28.8,2.6,2.5,7.6,27.1
"3440","01304562","Flanders",2022-08-12 16:24:00,28.8,2.8,2.5,7.6,27.1
"3441","01304562","Flanders",2022-08-12 16:30:00,28.8,2.5,2.5,7.6,27.1
"3442","01304562","Flanders",2022-08-12 16:36:00,28.7,2.6,2.5,7.6,27.1
"3443","01304562","Flanders",2022-08-12 16:42:00,28.7,2.6,2.7,7.6,27.1
"3444","01304562","Flanders",2022-08-12 16:48:00,28.7,2.6,2.7,7.6,27.2
"3445","01304562","Flanders",2022-08-12 16:54:00,28.7,2.6,2.6,7.6,27.2
"3446","01304562","Flanders",2022-08-12 17:00:00,28.6,2.5,3.4,7.7,27.1
"3447","01304562","Flanders",2022-08-12 17:06:00,28.6,2.8,3.7,7.7,27.2
"3448","01304562","Flanders",2022-08-12 17:12:00,28.5,2.4,4.1,7.7,27.1
"3449","01304562","Flanders",2022-08-12 17:18:00,28.6,2.7,3.9,7.7,27.2
"3450","01304562","Flanders",2022-08-12 17:24:00,28.6,2.7,3.9,7.7,27.2
"3451","01304562","Flanders",2022-08-12 17:30:00,28.6,2.8,3.7,7.7,27.2
"3452","01304562","Flanders",2022-08-12 17:36:00,28.6,2.8,3.3,7.7,27.2
"3453","01304562","Flanders",2022-08-12 17:42:00,28.6,2.4,3.3,7.7,27.2
"3454","01304562","Flanders",2022-08-12 17:48:00,28.5,2.3,3.5,7.7,27.1
"3455","01304562","Flanders",2022-08-12 17:54:00,28.5,3.1,3.6,7.7,27.2
"3456","01304562","Flanders",2022-08-12 18:00:00,28.5,2.8,3.8,7.7,27.1
"3457","01304562","Flanders",2022-08-12 18:06:00,28.5,2.9,3.8,7.7,27.2
"3458","01304562","Flanders",2022-08-12 18:12:00,28.5,3.5,3.5,7.7,27.2
"3459","01304562","Flanders",2022-08-12 18:18:00,28.5,3,3.5,7.7,27.2
"3460","01304562","Flanders",2022-08-12 18:24:00,28.5,2.9,3.6,7.7,27.2
"3461","01304562","Flanders",2022-08-12 18:30:00,28.5,2.8,3.5,7.7,27.2
"3462","01304562","Flanders",2022-08-12 18:36:00,28.5,2.8,3.5,7.7,27.2
"3463","01304562","Flanders",2022-08-12 18:42:00,28.5,2.5,3.3,7.7,27.2
"3464","01304562","Flanders",2022-08-12 18:48:00,28.5,2.9,3.2,7.7,27.2
"3465","01304562","Flanders",2022-08-12 18:54:00,28.5,2.5,3,7.7,27.2
"3466","01304562","Flanders",2022-08-12 19:00:00,28.5,3,3.2,7.7,27.2
"3467","01304562","Flanders",2022-08-12 19:06:00,28.5,3.1,3.3,7.7,27.2
"3468","01304562","Flanders",2022-08-12 19:12:00,28.5,2.9,3.5,7.7,27.2
"3469","01304562","Flanders",2022-08-12 19:18:00,28.5,3,2.5,7.6,27.2
"3470","01304562","Flanders",2022-08-12 19:24:00,28.5,3.3,3.1,7.6,27.2
"3471","01304562","Flanders",2022-08-12 19:30:00,28.5,2.9,3.2,7.6,27.2
"3472","01304562","Flanders",2022-08-12 19:36:00,28.5,3.1,3.3,7.7,27.2
"3473","01304562","Flanders",2022-08-12 19:42:00,28.5,3.5,3.2,7.6,27.2
"3474","01304562","Flanders",2022-08-12 19:48:00,28.5,3,2.9,7.6,27.2
"3475","01304562","Flanders",2022-08-12 19:54:00,28.5,3.5,2.7,7.6,27.2
"3476","01304562","Flanders",2022-08-12 20:00:00,28.5,3.5,3,7.6,27.2
"3477","01304562","Flanders",2022-08-12 20:06:00,28.5,2.5,2.8,7.6,27.2
"3478","01304562","Flanders",2022-08-12 20:12:00,28.5,3,3,7.7,27.2
"3479","01304562","Flanders",2022-08-12 20:18:00,28.5,2.8,2.8,7.6,27.2
"3480","01304562","Flanders",2022-08-12 20:24:00,28.5,3.3,3.2,7.7,27.2
"3481","01304562","Flanders",2022-08-12 20:30:00,28.5,3.8,3.1,7.6,27.2
"3482","01304562","Flanders",2022-08-12 20:36:00,28.5,2.8,1.9,7.6,27.1
"3483","01304562","Flanders",2022-08-12 20:42:00,28.5,2.8,2.1,7.6,27.1
"3484","01304562","Flanders",2022-08-12 20:48:00,28.5,3,2.4,7.6,27.1
"3485","01304562","Flanders",2022-08-12 20:54:00,28.5,2.5,2,7.6,27.1
"3486","01304562","Flanders",2022-08-12 21:00:00,28.5,3.5,2.2,7.6,27.2
"3487","01304562","Flanders",2022-08-12 21:06:00,28.5,2.7,2.6,7.6,27.1
"3488","01304562","Flanders",2022-08-12 21:12:00,28.5,3.3,2.2,7.6,27.2
"3489","01304562","Flanders",2022-08-12 21:18:00,28.5,2.9,2.5,7.6,27.2
"3490","01304562","Flanders",2022-08-12 21:24:00,28.5,3.3,2,7.6,27.1
"3491","01304562","Flanders",2022-08-12 21:30:00,28.5,3.2,2.4,7.6,27.2
"3492","01304562","Flanders",2022-08-12 21:36:00,28.5,3.6,2.9,7.6,27.2
"3493","01304562","Flanders",2022-08-12 21:42:00,28.6,2.8,3.1,7.6,27.2
"3494","01304562","Flanders",2022-08-12 21:48:00,28.6,3.6,3,7.6,27.2
"3495","01304562","Flanders",2022-08-12 21:54:00,28.6,3.2,2.3,7.6,27.2
"3496","01304562","Flanders",2022-08-12 22:00:00,28.6,2.8,2.4,7.6,27.1
"3497","01304562","Flanders",2022-08-12 22:06:00,28.5,3.4,2.4,7.6,27.1
"3498","01304562","Flanders",2022-08-12 22:12:00,28.5,3.9,2.3,7.6,27.1
"3499","01304562","Flanders",2022-08-12 22:18:00,28.5,3.3,2.1,7.6,27.1
"3500","01304562","Flanders",2022-08-12 22:24:00,28.5,4.2,2.3,7.6,27.2
"3501","01304562","Flanders",2022-08-12 22:30:00,28.5,4.4,2.7,7.6,27.1
"3502","01304562","Flanders",2022-08-12 22:36:00,28.5,3.5,2.6,7.6,27.1
"3503","01304562","Flanders",2022-08-12 22:42:00,28.5,4,2,7.6,27.1
"3504","01304562","Flanders",2022-08-12 22:48:00,28.5,3.3,2.1,7.6,27.1
"3505","01304562","Flanders",2022-08-12 22:54:00,28.6,3.3,2,7.6,27.1
"3506","01304562","Flanders",2022-08-12 23:00:00,28.6,5.1,2.3,7.6,27.1
"3507","01304562","Flanders",2022-08-12 23:06:00,28.6,4.3,2.4,7.6,27.1
"3508","01304562","Flanders",2022-08-12 23:12:00,28.6,3.5,2.3,7.6,27.1
"3509","01304562","Flanders",2022-08-12 23:18:00,28.6,3.5,2.5,7.6,27.1
"3510","01304562","Flanders",2022-08-12 23:24:00,28.6,3.5,2.3,7.6,27.1
"3511","01304562","Flanders",2022-08-12 23:30:00,28.5,3.4,2.4,7.6,27.2
"3512","01304562","Flanders",2022-08-12 23:36:00,28.6,3.3,2.2,7.6,27.2
"3513","01304562","Flanders",2022-08-12 23:42:00,28.6,3.8,2.3,7.6,27.1
"3514","01304562","Flanders",2022-08-12 23:48:00,28.6,3.3,2.4,7.6,27.1
"3515","01304562","Flanders",2022-08-12 23:54:00,28.5,3,2.3,7.6,27.2
"3516","01304562","Flanders",2022-08-13 00:00:00,28.5,3.1,2.5,7.6,27.2
"3517","01304562","Flanders",2022-08-13 00:06:00,28.6,2.9,2.6,7.6,27.2
"3518","01304562","Flanders",2022-08-13 00:12:00,28.5,2.9,2.5,7.6,27.2
"3519","01304562","Flanders",2022-08-13 00:18:00,28.6,2.8,2.8,7.6,27.2
"3520","01304562","Flanders",2022-08-13 00:24:00,28.7,2.9,2.9,7.6,27.2
"3521","01304562","Flanders",2022-08-13 00:30:00,28.8,3,3,7.6,27.1
"3522","01304562","Flanders",2022-08-13 00:36:00,28.8,3,3.3,7.7,27
"3523","01304562","Flanders",2022-08-13 00:42:00,28.9,2.9,4,7.7,26.6
"3524","01304562","Flanders",2022-08-13 00:48:00,28.9,2.5,3.9,7.7,26.7
"3525","01304562","Flanders",2022-08-13 00:54:00,28.8,2.4,4.2,7.7,26.7
"3526","01304562","Flanders",2022-08-13 01:00:00,28.8,2.5,4.5,7.7,26.7
"3527","01304562","Flanders",2022-08-13 01:06:00,28.8,2.5,3.7,7.7,27
"3528","01304562","Flanders",2022-08-13 01:12:00,28.8,2.6,3.8,7.7,27
"3529","01304562","Flanders",2022-08-13 01:18:00,28.8,2.7,4.2,7.7,26.9
"3530","01304562","Flanders",2022-08-13 01:24:00,28.7,2.8,3.6,7.7,27
"3531","01304562","Flanders",2022-08-13 01:30:00,28.7,3,3.7,7.7,27
"3532","01304562","Flanders",2022-08-13 01:36:00,28.6,2.9,3.7,7.7,27
"3533","01304562","Flanders",2022-08-13 01:42:00,28.5,2.9,4,7.7,27
"3534","01304562","Flanders",2022-08-13 01:48:00,28.5,3,4.1,7.7,27
"3535","01304562","Flanders",2022-08-13 01:54:00,28.4,3.3,4.3,7.7,27.1
"3536","01304562","Flanders",2022-08-13 02:00:00,28.4,3.2,4.3,7.7,27.1
"3537","01304562","Flanders",2022-08-13 02:06:00,28.5,3.4,4.3,7.7,27.1
"3538","01304562","Flanders",2022-08-13 02:12:00,28.5,3.2,4.4,7.7,27
"3539","01304562","Flanders",2022-08-13 02:18:00,28.4,3.2,4.5,7.7,27.1
"3540","01304562","Flanders",2022-08-13 02:24:00,28.4,3.2,4.4,7.7,27.1
"3541","01304562","Flanders",2022-08-13 02:30:00,28.4,3.2,4.5,7.7,27.1
"3542","01304562","Flanders",2022-08-13 02:36:00,28.4,3.2,4.5,7.7,27.1
"3543","01304562","Flanders",2022-08-13 02:42:00,28.4,3.1,4.6,7.8,27.1
"3544","01304562","Flanders",2022-08-13 02:48:00,28.4,3.1,4.5,7.7,27.2
"3545","01304562","Flanders",2022-08-13 02:54:00,28.4,3,4.6,7.7,27.2
"3546","01304562","Flanders",2022-08-13 03:00:00,28.4,3.1,4.5,7.7,27.2
"3547","01304562","Flanders",2022-08-13 03:06:00,28.4,3.2,4.6,7.7,27.2
"3548","01304562","Flanders",2022-08-13 03:12:00,28.4,2.8,4.5,7.7,27.2
"3549","01304562","Flanders",2022-08-13 03:18:00,28.4,2.9,4.8,7.8,27.2
"3550","01304562","Flanders",2022-08-13 03:24:00,28.3,3,5.1,7.8,27.2
"3551","01304562","Flanders",2022-08-13 03:30:00,28.3,3,5.4,7.8,27.2
"3552","01304562","Flanders",2022-08-13 03:36:00,28.3,3,5.3,7.8,27.2
"3553","01304562","Flanders",2022-08-13 03:42:00,28.3,2.9,5.3,7.8,27.2
"3554","01304562","Flanders",2022-08-13 03:48:00,28.3,3,5.3,7.8,27.2
"3555","01304562","Flanders",2022-08-13 03:54:00,28.2,2.8,5.4,7.8,27.2
"3556","01304562","Flanders",2022-08-13 04:00:00,28.2,3,5.4,7.8,27.2
"3557","01304562","Flanders",2022-08-13 04:06:00,28.2,2.9,5.4,7.8,27.3
"3558","01304562","Flanders",2022-08-13 04:12:00,28.2,2.9,5.5,7.8,27.3
"3559","01304562","Flanders",2022-08-13 04:18:00,28.3,3.2,4.5,7.8,27.2
"3560","01304562","Flanders",2022-08-13 04:24:00,28.2,2.6,5.3,7.8,27.1
"3561","01304562","Flanders",2022-08-13 04:30:00,28.2,2.5,5.4,7.8,27.1
"3562","01304562","Flanders",2022-08-13 04:36:00,28.2,3,4.8,7.8,27.2
"3563","01304562","Flanders",2022-08-13 04:42:00,28.2,3,5.5,7.8,27.2
"3564","01304562","Flanders",2022-08-13 04:48:00,28.1,2.9,5.4,7.8,27.2
"3565","01304562","Flanders",2022-08-13 04:54:00,28.2,3,5.5,7.8,27.3
"3566","01304562","Flanders",2022-08-13 05:00:00,28.2,3.1,5.4,7.8,27.3
"3567","01304562","Flanders",2022-08-13 05:06:00,28.2,3,5.2,7.8,27.3
"3568","01304562","Flanders",2022-08-13 05:12:00,28.2,3,5.1,7.8,27.3
"3569","01304562","Flanders",2022-08-13 05:18:00,28.2,3,4.8,7.8,27.3
"3570","01304562","Flanders",2022-08-13 05:24:00,28.2,2.7,4.4,7.8,27.3
"3571","01304562","Flanders",2022-08-13 05:30:00,28.2,2.8,4.4,7.8,27.3
"3572","01304562","Flanders",2022-08-13 05:36:00,28.2,2.7,3.7,7.8,27.3
"3573","01304562","Flanders",2022-08-13 05:42:00,28.2,2.7,3.9,7.7,27.3
"3574","01304562","Flanders",2022-08-13 05:48:00,28.2,3.1,3.8,7.8,27.3
